Ã¿Ã¾frame.time,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,udp.length
"Feb 21, 2025 10:23:48.060101000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:48.060456000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:48.060492000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:48.060573000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:48.060920000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:48.060968000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:48.060986000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:48.072619000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:48.072678000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:48.073111000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:48.073176000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:48.073199000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:48.860572000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:48.860638000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:48.860639000 GTB Standard Time",192.168.65.7,192.168.65.1,6,524,0x0018,
"Feb 21, 2025 10:23:48.860793000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:48.866229000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:48.867063000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:48.867095000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:48.867266000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:48.867716000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.870583000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.870651000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.870653000 GTB Standard Time",192.168.65.7,192.168.65.1,6,524,0x0018,
"Feb 21, 2025 10:23:49.870837000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.870938000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.870965000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.870966000 GTB Standard Time",192.168.65.7,192.168.65.1,6,524,0x0018,
"Feb 21, 2025 10:23:49.871079000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.873149000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.873202000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.873944000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.873971000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.873988000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.873990000 GTB Standard Time",192.168.65.7,192.168.65.1,6,812,0x0018,
"Feb 21, 2025 10:23:49.874003000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.874004000 GTB Standard Time",192.168.65.7,192.168.65.1,6,812,0x0018,
"Feb 21, 2025 10:23:49.874078000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.874109000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.874110000 GTB Standard Time",192.168.65.7,192.168.65.1,6,812,0x0018,
"Feb 21, 2025 10:23:49.874128000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.874192000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.874291000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.875613000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.875788000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.876596000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.876707000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.876731000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.876733000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:49.876742000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.876743000 GTB Standard Time",192.168.65.7,192.168.65.1,6,776,0x0018,
"Feb 21, 2025 10:23:49.876746000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.876746000 GTB Standard Time",192.168.65.7,192.168.65.1,6,776,0x0018,
"Feb 21, 2025 10:23:49.876894000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.877056000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.878204000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.878446000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.878567000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.878661000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:49.878664000 GTB Standard Time",192.168.65.7,192.168.65.1,6,776,0x0018,
"Feb 21, 2025 10:23:49.878858000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:49.879454000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.880713000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.880756000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.880769000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.880915000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.881138000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.881457000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.881588000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.881593000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.881928000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882154000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882174000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882186000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882346000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882591000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.882639000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882668000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.882717000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.882936000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.883175000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.883213000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.883270000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.883347000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.883482000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:49.883641000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:49.883827000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.883892000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.883914000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.884129000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.884271000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:49.884534000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.530975000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:50.532090000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:50.532156000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:50.533643000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.534552000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.551093000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:50.552001000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:50.552332000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:50.552399000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:50.553129000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:50.553191000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:50.563036000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.563097000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.563486000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:50.563812000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:53.426070000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:53.426134000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:53.426586000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:53.426638000 GTB Standard Time",192.168.65.1,192.168.65.7,6,165,0x0018,
"Feb 21, 2025 10:23:53.426656000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:53.428823000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:53.428873000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1316,0x0018,
"Feb 21, 2025 10:23:53.429006000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:53.429767000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:53.429799000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:53.429816000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:53.429826000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:53.429962000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:53.430484000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:56.225714000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:56.226328000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.849504000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.849565000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.850016000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.850084000 GTB Standard Time",192.168.65.1,192.168.65.7,6,160,0x0018,
"Feb 21, 2025 10:23:57.850103000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.851058000 GTB Standard Time",192.168.65.7,192.168.65.1,6,363,0x0018,
"Feb 21, 2025 10:23:57.851542000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.851700000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:57.851805000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:57.852256000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.852281000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.852308000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.852709000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.852755000 GTB Standard Time",192.168.65.1,192.168.65.7,6,222,0x0018,
"Feb 21, 2025 10:23:57.852772000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.853751000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.855644000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.856237000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.856280000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.856748000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.856803000 GTB Standard Time",192.168.65.1,192.168.65.7,6,181,0x0018,
"Feb 21, 2025 10:23:57.856822000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.858930000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.859014000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.859019000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.859019000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1266,0x0018,
"Feb 21, 2025 10:23:57.859031000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.859032000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1153,0x0018,
"Feb 21, 2025 10:23:57.859173000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:57.859612000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.859642000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.859829000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.860980000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:57.861108000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:57.861632000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.861800000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.861837000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.861868000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.861890000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.862371000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.862434000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.862457000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.862479000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.862517000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.862538000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.879275000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.879362000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.879809000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.879895000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.879913000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.894816000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.894945000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.895684000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.895753000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.895777000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.896981000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.897036000 GTB Standard Time",192.168.65.7,192.168.65.1,6,870,0x0018,
"Feb 21, 2025 10:23:57.897296000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:57.897659000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.897828000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.898138000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.899119000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:57.899318000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:57.899988000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.958197000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.958259000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.958881000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.958940000 GTB Standard Time",192.168.65.1,192.168.65.7,6,160,0x0018,
"Feb 21, 2025 10:23:57.958959000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.959987000 GTB Standard Time",192.168.65.7,192.168.65.1,6,363,0x0018,
"Feb 21, 2025 10:23:57.960499000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.960549000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:57.960668000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:57.961162000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.961200000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.961231000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.961647000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.961700000 GTB Standard Time",192.168.65.1,192.168.65.7,6,222,0x0018,
"Feb 21, 2025 10:23:57.961718000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.962694000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.963131000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.963761000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.963797000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.964199000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.964248000 GTB Standard Time",192.168.65.1,192.168.65.7,6,181,0x0018,
"Feb 21, 2025 10:23:57.964265000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.966177000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.966302000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.966339000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.966340000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1266,0x0018,
"Feb 21, 2025 10:23:57.966361000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1514,0x0010,
"Feb 21, 2025 10:23:57.966362000 GTB Standard Time",192.168.65.7,192.168.65.1,6,1153,0x0018,
"Feb 21, 2025 10:23:57.966529000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:57.966754000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.966826000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.966865000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.966879000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.966886000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.967060000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.968259000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0011,
"Feb 21, 2025 10:23:57.968423000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0011,
"Feb 21, 2025 10:23:57.968919000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.968953000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.969046000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.969211000 GTB Standard Time",192.168.65.1,192.168.65.7,6,74,0x0002,
"Feb 21, 2025 10:23:57.969234000 GTB Standard Time",192.168.65.7,192.168.65.1,6,74,0x0012,
"Feb 21, 2025 10:23:57.969579000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.969646000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.969664000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.969694000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.969713000 GTB Standard Time",192.168.65.1,192.168.65.7,6,198,0x0018,
"Feb 21, 2025 10:23:57.969724000 GTB Standard Time",192.168.65.7,192.168.65.1,6,66,0x0010,
"Feb 21, 2025 10:23:57.970734000 GTB Standard Time",192.168.65.7,192.168.65.1,6,275,0x0018,
"Feb 21, 2025 10:23:57.970796000 GTB Standard Time",192.168.65.7,192.168.65.1,6,870,0x0018,
"Feb 21, 2025 10:23:57.970979000 GTB Standard Time",192.168.65.7,192.168.65.1,6,71,0x0018,
"Feb 21, 2025 10:23:57.971384000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
"Feb 21, 2025 10:23:57.971530000 GTB Standard Time",192.168.65.1,192.168.65.7,6,66,0x0010,
